ID,location_id,service_id
1772,3242,3242
1773,3244,3244
1774,3255,3255
1775,3256,3256
1776,3257,3257
1777,3258,3258
1778,3259,3259
1779,3260,3260
1780,3262,3262
1781,3278,3278
1782,3279,3279
1783,3280,3280
1784,3281,3281
1785,3284,3284
1786,3286,3286
1787,3288,3288
1788,3292,3292
1789,3297,3297
1790,3307,3307
1791,3309,3309
1792,3313,3313
1793,3314,3314
1794,3315,3315
1795,3316,3316
1796,3317,3317
1797,3319,3319
1798,3320,3320
1799,3333,3333
1800,3335,3335
1801,3336,3336
1802,3337,3337
1803,3339,3339
1804,3340,3340
1805,3342,3342
1806,3343,3343
1807,3347,3347
1808,3348,3348
1809,3349,3349
1810,3351,3351
1811,3538,3538
1812,3543,3543
1813,3545,3545
1814,3546,3546
1815,3549,3549
1816,3550,3550
1817,3551,3551
1818,3552,3552
1819,3553,3553
1820,3577,3577
1821,3579,3579
1822,3583,3583
1823,3585,3585
1824,3588,3588
1825,3595,3595
1826,3599,3599
1827,3601,3601
1828,3603,3603
1829,3610,3610
1830,3611,3611
1831,3616,3616
1832,3620,3620
1833,3624,3624
1834,3626,3626
1835,3627,3627
1836,3638,3638
1837,3639,3639
1838,3642,3642
1839,3644,3644
1840,3646,3646
1841,3655,3655
1842,3670,3670
1843,3671,3671
1844,3672,3672
1845,3673,3673
1846,3675,3675
1847,3678,3678
1848,3681,3681
1849,3682,3682
1850,3701,3701
1851,3731,3731
1852,3732,3732
1853,3734,3734
1854,3786,3786
1855,3787,3787
1856,3788,3788
1857,3790,3790
1858,3795,3795
1859,3797,3797
1860,3803,3803
1861,3804,3804
1862,3805,3805
1863,3806,3806
1864,3807,3807
1865,3811,3811
1866,3813,3813
1867,3815,3815
1868,3817,3817
1869,3821,3821
1870,3822,3822
1871,3823,3823
1872,3824,3824
1873,3825,3825
1874,3826,3826
1875,3828,3828
1876,3829,3829
1877,3830,3830
1878,4099,4099
1879,4100,4100
1880,4103,4103
1881,4104,4104
1882,4105,4105
1883,4109,4109
1884,4113,4113
1885,4117,4117
1886,4118,4118
1887,4119,4119
1888,4120,4120
1889,4121,4121
1890,4123,4123
1891,4125,4125
1892,4127,4127
1893,4130,4130
1894,4137,4137
1895,4151,4151
1896,4159,4159
1897,4166,4166
1898,4167,4167
1899,4168,4168
1900,4169,4169
1901,4170,4170
1902,4179,4179
1903,4181,4181
1904,4182,4182
1905,4187,4187
1906,4189,4189
1907,4193,4193
1908,4194,4194
1909,4195,4195
1910,4197,4197
1911,4198,4198
1912,4199,4199
1913,4200,4200
1914,4204,4204
1915,4210,4210
1916,4214,4214
1917,4217,4217
1918,4226,4226
1919,4228,4228
1920,4230,4230
1921,4231,4231
1922,4234,4234
1923,4237,4237
1924,4241,4241
1925,4248,4248
1926,4249,4249
1927,4251,4251
1928,4253,4253
1929,4254,4254
1930,4256,4256
1931,4258,4258
1932,4260,4260
1933,4261,4261
1934,4267,4267
1935,4271,4271
1936,4276,4276
1937,4280,4280
1938,4284,4284
1939,4285,4285
1940,4286,4286
1941,4815,4815
1942,4831,4831
1943,4834,4834
1944,4839,4839
1945,4841,4841
1946,4862,4862
1947,4868,4868
1948,4871,4871
1949,4873,4873
1950,4882,4882
1951,4883,4883
1952,4890,4890
1953,4892,4892
1954,4896,4896
1955,4902,4902
1956,4904,4904
1957,4906,4906
1958,4908,4908
1959,4914,4914
1960,4915,4915
1961,4916,4916
1962,4918,4918
1963,4919,4919
1964,4921,4921
1965,4926,4926
1966,4934,4934
1967,4936,4936
1968,4939,4939
1969,4948,4948
1970,4949,4949
1971,4959,4959
1972,4971,4971
1973,4976,4976
1974,4980,4980
1975,4981,4981
1976,4996,4996
1977,4999,4999
1978,5001,5001
1979,5002,5002
1980,5005,5005
1981,5007,5007
1982,5008,5008
1983,5012,5012
1984,5014,5014
1985,5015,5015
1986,5016,5016
1987,5017,5017
1988,5020,5020
1989,5022,5022
1990,5023,5023
1991,5024,5024
1992,5028,5028
1993,5030,5030
1994,5031,5031
1995,5034,5034
1996,5035,5035
1997,5038,5038
1998,5040,5040
1999,5041,5041
2000,5043,5043
2001,5048,5048
2002,5050,5050
2003,5053,5053
2004,5054,5054
2005,5055,5055
2006,5057,5057
2007,5059,5059
2008,5064,5064
2009,5065,5065
2010,5066,5066
2011,5207,5207
2012,5209,5209
2013,5211,5211
2014,5212,5212
2015,5214,5214
2016,5215,5215
2017,5218,5218
2018,5219,5219
2019,5222,5222
2020,5224,5224
2021,5231,5231
2022,5232,5232
2023,5233,5233
2024,5234,5234
2025,5235,5235
2026,5236,5236
2027,5237,5237
2028,5241,5241
2029,5248,5248
2030,5251,5251
2031,5260,5260
2032,5264,5264
2033,5267,5267
2034,5268,5268
2035,5270,5270
2036,5283,5283
2037,5294,5294
2038,5295,5295
2039,5297,5297
2040,5299,5299
2041,5300,5300
2042,5301,5301
2043,5302,5302
2044,5311,5311
2045,5313,5313
2046,5314,5314
2047,5317,5317
2048,5318,5318
2049,5319,5319
2050,5320,5320
2051,5321,5321
2052,5322,5322
2053,5323,5323
2054,5324,5324
2055,5328,5328
2056,5329,5329
2057,5341,5341
2058,5345,5345
2059,5346,5346
2060,5349,5349
2061,5350,5350
2062,5351,5351
2063,5352,5352
2064,5353,5353
2065,5355,5355
2066,5356,5356
2067,5357,5357
2068,5360,5360
2069,5362,5362
2070,5364,5364
2071,5577,5577
2072,5578,5578
2073,5579,5579
2074,5581,5581
2075,5582,5582
2076,5586,5586
2077,5587,5587
2078,5588,5588
2079,5590,5590
2080,5591,5591
2081,5593,5593
2082,5594,5594
2083,5595,5595
2084,5596,5596
2085,5597,5597
2086,5598,5598
2087,5600,5600
2088,5606,5606
2089,5607,5607
2090,5608,5608
2091,5609,5609
2092,5615,5615
2093,5618,5618
2094,5619,5619
2095,5625,5625
2096,5628,5628
2097,5629,5629
2098,5630,5630
2099,5633,5633
2100,5634,5634
2101,5641,5641
2102,5642,5642
2103,5643,5643
2104,5645,5645
2105,5646,5646
2106,5648,5648
2107,5650,5650
2108,5652,5652
2109,5655,5655
2110,5663,5663
2111,5672,5672
2112,5675,5675
2113,5676,5676
2114,5678,5678
2115,5680,5680
2116,5685,5685
2117,5691,5691
2118,5692,5692
2119,5693,5693
2120,5714,5714
2121,5718,5718
2122,5720,5720
2123,5723,5723
2124,5726,5726
2125,5736,5736
2126,5739,5739
2127,5740,5740
2128,5742,5742
2129,5743,5743
2130,5744,5744
2131,5745,5745
2132,5746,5746
2133,5747,5747
2134,5748,5748
2135,5749,5749
2136,5750,5750
2137,5752,5752
2138,5754,5754
2139,5755,5755
2140,5756,5756
2141,5758,5758
2142,5761,5761
2143,5762,5762
2144,5779,5779
2145,5787,5787
2146,2500,2500
2147,2503,2503
2148,2505,2505
2149,2506,2506
2150,2507,2507
2151,2508,2508
2152,2514,2514
2153,2515,2515
2154,2519,2519
2155,2522,2522
2156,2523,2523
2157,2524,2524
2158,2525,2525
2159,2531,2531
2160,2532,2532
2161,2533,2533
2162,2534,2534
2163,2535,2535
2164,2536,2536
2165,2537,2537
2166,2538,2538
2167,2539,2539
2168,2541,2541
2169,2546,2546
2170,2548,2548
2171,2549,2549
2172,2550,2550
2173,2552,2552
2174,2553,2553
2175,2555,2555
2176,2556,2556
2177,2558,2558
2178,2559,2559
2179,2561,2561
2180,2562,2562
2181,2564,2564
2182,2566,2566
2183,2568,2568
2184,2569,2569
2185,2570,2570
2186,2572,2572
2187,2573,2573
2188,2574,2574
2189,2575,2575
2190,2577,2577
2191,2579,2579
2192,2580,2580
2193,2582,2582
2194,2583,2583
2195,2584,2584
2196,2587,2587
2197,2588,2588
2198,2589,2589
2199,2591,2591
2200,2596,2596
2201,2597,2597
2202,2598,2598
2203,2599,2599
2204,2601,2601
2205,2604,2604
2206,2605,2605
2207,2759,2759
2208,2760,2760
2209,2765,2765
2210,2766,2766
2211,2770,2770
2212,2773,2773
2213,2776,2776
2214,2781,2781
2215,2782,2782
2216,2789,2789
2217,2805,2805
2218,2806,2806
2219,2808,2808
2220,2809,2809
2221,2810,2810
2222,2811,2811
2223,2812,2812
2224,2815,2815
2225,2816,2816
2226,2817,2817
2227,2818,2818
2228,2821,2821
2229,2824,2824
2230,2826,2826
2231,2827,2827
2232,2828,2828
2233,2834,2834
2234,2835,2835
2235,2839,2839
2236,2841,2841
2237,2842,2842
2238,2844,2844
2239,2845,2845
2240,2847,2847
2241,2849,2849
2242,2852,2852
2243,2854,2854
2244,2855,2855
2245,2856,2856
2246,2857,2857
2247,2858,2858
2248,2859,2859
2249,2860,2860
2250,2861,2861
2251,2865,2865
2252,2866,2866
2253,2867,2867
2254,2869,2869
2255,2871,2871
2256,2873,2873
2257,2874,2874
2258,2875,2875
2259,2876,2876
2260,2878,2878
2261,2879,2879
2262,2880,2880
2263,2884,2884
2264,2890,2890
2265,2978,2978
2266,2979,2979
2267,2980,2980
2268,2981,2981
2269,2982,2982
2270,2983,2983
2271,2984,2984
2272,2985,2985
2273,2986,2986
2274,2987,2987
2275,2988,2988
2276,2989,2989
2277,2990,2990
2278,2991,2991
2279,2992,2992
2280,2993,2993
2281,2994,2994
2282,2995,2995
2283,2996,2996
2284,2997,2997
2285,2998,2998
2286,2999,2999
2287,3000,3000
2288,3001,3001
2289,3002,3002
2290,3003,3003
2291,3004,3004
2292,3005,3005
2293,3006,3006
2294,3007,3007
2295,3008,3008
2296,3009,3009
2297,3011,3011
2298,3018,3018
2299,3024,3024
2300,3027,3027
2301,3028,3028
2302,3032,3032
2303,3036,3036
2304,3037,3037
2305,3040,3040
2306,3044,3044
2307,3045,3045
2308,3047,3047
2309,3068,3068
2310,3071,3071
2311,3074,3074
2312,3075,3075
2313,3084,3084
2314,3085,3085
2315,3086,3086
2316,3087,3087
2317,3088,3088
2318,3090,3090
2319,3092,3092
2320,3093,3093
2321,3100,3100
2322,3109,3109
2323,3118,3118
2324,3119,3119
2325,3125,3125
2326,3126,3126
2327,3129,3129
2328,3138,3138
2329,3140,3140
2330,3141,3141
2331,3144,3144
2332,3145,3145
2333,3149,3149
2334,3150,3150
2335,3356,3356
2336,3358,3358
2337,3360,3360
2338,3361,3361
2339,3362,3362
2340,3366,3366
2341,3368,3368
2342,3371,3371
2343,3373,3373
2344,3374,3374
2345,3380,3380
2346,3381,3381
2347,3382,3382
2348,3383,3383
2349,3384,3384
2350,3385,3385
2351,3389,3389
2352,3391,3391
2353,3393,3393
2354,3400,3400
2355,3402,3402
2356,3410,3410
2357,3412,3412
2358,3423,3423
2359,3425,3425
2360,3429,3429
2361,3430,3430
2362,3433,3433
2363,3435,3435
2364,3437,3437
2365,3440,3440
2366,3444,3444
2367,3446,3446
2368,3447,3447
2369,3448,3448
2370,3456,3456
2371,3458,3458
2372,3463,3463
2373,3465,3465
2374,3467,3467
2375,3469,3469
2376,3470,3470
2377,3471,3471
2378,3472,3472
2379,3473,3473
2380,3474,3474
2381,3475,3475
2382,3477,3477
2383,3479,3479
2384,3483,3483
2385,3484,3484
2386,3486,3486
2387,3499,3499
2388,3501,3501
2389,3512,3512
2390,3513,3513
2391,3514,3514
2392,3515,3515
2393,3516,3516
2394,3517,3517
2395,3518,3518
2396,3519,3519
2397,3520,3520
2398,3522,3522
2399,3523,3523
2400,3531,3531
2401,3535,3535
2402,3536,3536
2403,3537,3537
2404,3920,3920
2405,3926,3926
2406,3928,3928
2407,3930,3930
2408,3940,3940
2409,3941,3941
2410,3948,3948
2411,3964,3964
2412,3966,3966
2413,3968,3968
2414,3970,3970
2415,3971,3971
2416,3972,3972
2417,3973,3973
2418,3978,3978
2419,3979,3979
2420,3980,3980
2421,3981,3981
2422,3982,3982
2423,3983,3983
2424,3987,3987
2425,3988,3988
2426,3989,3989
2427,3990,3990
2428,3993,3993
2429,3999,3999
2430,4008,4008
2431,4011,4011
2432,4016,4016
2433,4029,4029
2434,4031,4031
2435,4032,4032
2436,4034,4034
2437,4037,4037
2438,4042,4042
2439,4043,4043
2440,4045,4045
2441,4048,4048
2442,4050,4050
2443,4051,4051
2444,4052,4052
2445,4053,4053
2446,4057,4057
2447,4059,4059
2448,4060,4060
2449,4062,4062
2450,4063,4063
2451,4070,4070
2452,4072,4072
2453,4073,4073
2454,4075,4075
2455,4076,4076
2456,4079,4079
2457,4081,4081
2458,4088,4088
2459,4089,4089
2460,4091,4091
2461,4093,4093
2462,4287,4287
2463,4288,4288
2464,4289,4289
2465,4290,4290
2466,4291,4291
2467,4292,4292
2468,4294,4294
2469,4316,4316
2470,4317,4317
2471,4318,4318
2472,4325,4325
2473,4326,4326
2474,4327,4327
2475,4328,4328
2476,4337,4337
2477,4338,4338
2478,4343,4343
2479,4345,4345
2480,4350,4350
2481,4351,4351
2482,4355,4355
2483,4381,4381
2484,4382,4382
2485,4383,4383
2486,4385,4385
2487,4387,4387
2488,4389,4389
2489,4392,4392
2490,4394,4394
2491,4395,4395
2492,4396,4396
2493,4406,4406
2494,4413,4413
2495,4416,4416
2496,4417,4417
2497,4418,4418
2498,4419,4419
2499,4420,4420
2500,4421,4421
2501,4422,4422
2502,4424,4424
2503,4426,4426
2504,4427,4427
2505,4435,4435
2506,4436,4436
2507,4437,4437
2508,4438,4438
2509,4440,4440
2510,4441,4441
2511,4442,4442
2512,4443,4443
2513,4454,4454
2514,4458,4458
2515,4459,4459
2516,4467,4467
2517,4472,4472
2518,4486,4486
2519,4493,4493
2520,4691,4691
2521,4720,4720
2522,4791,4791
2523,4805,4805
2524,4806,4806
2525,4808,4808
2526,4813,4813
2527,4814,4814
2528,5067,5067
2529,5068,5068
2530,5071,5071
2531,5072,5072
2532,5073,5073
2533,5074,5074
2534,5079,5079
2535,5080,5080
2536,5082,5082
2537,5085,5085
2538,5086,5086
2539,5088,5088
2540,5089,5089
2541,5090,5090
2542,5091,5091
2543,5092,5092
2544,5097,5097
2545,5098,5098
2546,5100,5100
2547,5102,5102
2548,5107,5107
2549,5108,5108
2550,5109,5109
2551,5112,5112
2552,5113,5113
2553,5114,5114
2554,5115,5115
2555,5116,5116
2556,5118,5118
2557,5119,5119
2558,5121,5121
2559,5122,5122
2560,5124,5124
2561,5128,5128
2562,5129,5129
2563,5130,5130
2564,5132,5132
2565,5133,5133
2566,5134,5134
2567,5135,5135
2568,5136,5136
2569,5137,5137
2570,5139,5139
2571,5140,5140
2572,5145,5145
2573,5146,5146
2574,5147,5147
2575,5148,5148
2576,5149,5149
2577,5150,5150
2578,5151,5151
2579,5153,5153
2580,5155,5155
2581,5159,5159
2582,5167,5167
2583,5170,5170
2584,5171,5171
2585,5174,5174
2586,5175,5175
2587,5177,5177
2588,5178,5178
2589,5179,5179
2590,5184,5184
2591,5186,5186
2592,5188,5188
2593,5199,5199
2594,5203,5203
2595,5204,5204
2596,5205,5205
2597,5206,5206
2598,5367,5367
2599,5368,5368
2600,5369,5369
2601,5370,5370
2602,5372,5372
2603,5373,5373
2604,5374,5374
2605,5383,5383
2606,5386,5386
2607,5387,5387
2608,5388,5388
2609,5390,5390
2610,5392,5392
2611,5395,5395
2612,5397,5397
2613,5403,5403
2614,5406,5406
2615,5421,5421
2616,5422,5422
2617,5423,5423
2618,5431,5431
2619,5435,5435
2620,5436,5436
2621,5437,5437
2622,5438,5438
2623,5456,5456
2624,5459,5459
2625,5460,5460
2626,5461,5461
2627,5462,5462
2628,5463,5463
2629,5464,5464
2630,5467,5467
2631,5477,5477
2632,5478,5478
2633,5488,5488
2634,5489,5489
2635,5503,5503
2636,5506,5506
2637,5507,5507
2638,5509,5509
2639,5525,5525
2640,5527,5527
2641,5528,5528
2642,5532,5532
2643,5535,5535
2644,5536,5536
2645,5537,5537
2646,5539,5539
2647,5540,5540
2648,5541,5541
2649,5546,5546
2650,5547,5547
2651,5548,5548
2652,5549,5549
2653,5550,5550
2654,5551,5551
2655,5559,5559
2656,5560,5560
2657,5561,5561
2658,5562,5562
2659,5563,5563
2660,5566,5566
2661,5567,5567
2662,5568,5568
2663,5569,5569
2664,5570,5570
2665,5573,5573
2666,5574,5574
2667,5575,5575
2668,5576,5576
2669,6043,6043
2670,6044,6044
2671,6045,6045
2672,6054,6054
2673,6055,6055
2674,6060,6060
2675,6063,6063
2676,6065,6065
2677,6066,6066
2678,6068,6068
2679,6069,6069
2680,6070,6070
2681,6071,6071
2682,6072,6072
2683,6073,6073
2684,6081,6081
2685,6082,6082
2686,6083,6083
2687,6084,6084
2688,6085,6085
2689,6091,6091
2690,6095,6095
2691,6096,6096
2692,6098,6098
2693,6099,6099
2694,6101,6101
2695,6108,6108
2696,6117,6117
2697,6124,6124
2698,6125,6125
2699,6126,6126
2700,6127,6127
2701,6128,6128
2702,6129,6129
2703,6130,6130
2704,6131,6131
2705,6139,6139
2706,6146,6146
2707,6147,6147
2708,6149,6149
2709,6158,6158
2710,6159,6159
2711,6164,6164
2712,6186,6186
2713,6188,6188
2714,6192,6192
2715,6193,6193
2716,6216,6216
2717,6219,6219
2718,6221,6221
2719,6222,6222
2720,6223,6223
2721,6224,6224
2722,6226,6226
2723,6227,6227
2724,6228,6228
2725,6229,6229
2726,6233,6233
2727,6235,6235
2728,6236,6236
2729,6237,6237
2730,6240,6240
2731,6241,6241
2732,6242,6242
2733,6245,6245
2734,6439,6439
2735,6440,6440
2736,6441,6441
2737,6452,6452
2738,6453,6453
2739,6455,6455
2740,6458,6458
2741,6459,6459
2742,6465,6465
2743,6466,6466
2744,6467,6467
2745,6468,6468
2746,6471,6471
2747,6473,6473
2748,6475,6475
2749,6477,6477
2750,6478,6478
2751,6479,6479
2752,6482,6482
2753,6486,6486
2754,6488,6488
2755,6489,6489
2756,6490,6490
2757,6491,6491
2758,6492,6492
2759,6493,6493
2760,6495,6495
2761,6496,6496
2762,6497,6497
2763,6498,6498
2764,6499,6499
2765,6501,6501
2766,6503,6503
2767,6505,6505
2768,6506,6506
2769,6508,6508
2770,6510,6510
2771,6511,6511
2772,6517,6517
2773,6521,6521
2774,6524,6524
2775,6526,6526
2776,6529,6529
2777,6533,6533
2778,6540,6540
2779,6541,6541
2780,6542,6542
2781,6545,6545
2782,6546,6546
2783,6549,6549
2784,6550,6550
2785,6552,6552
2786,6554,6554
2787,6557,6557
2788,6559,6559
2789,6560,6560
2790,6659,6659
2791,6660,6660
2792,6661,6661
2793,6662,6662
2794,6666,6666
2795,6667,6667
2796,6668,6668
2797,6669,6669
2798,6670,6670
2799,6673,6673
2800,6674,6674
2801,6675,6675
2802,6678,6678
2803,6679,6679
2804,6680,6680
2805,6682,6682
2806,6683,6683
2807,6684,6684
2808,6688,6688
2809,6689,6689
2810,6692,6692
2811,6693,6693
2812,6694,6694
2813,6695,6695
2814,6698,6698
2815,6700,6700
2816,6702,6702
2817,6703,6703
2818,6705,6705
2819,6706,6706
2820,6707,6707
2821,6708,6708
2822,6713,6713
2823,6714,6714
2824,6716,6716
2825,6717,6717
2826,6718,6718
2827,6719,6719
2828,6720,6720
2829,6721,6721
2830,6724,6724
2831,6726,6726
2832,6727,6727
2833,6728,6728
2834,6729,6729
2835,6730,6730
2836,6731,6731
2837,6733,6733
2838,6734,6734
2839,6735,6735
2840,6736,6736
2841,6739,6739
2842,6743,6743
2843,6855,6855
2844,6856,6856
2845,6857,6857
2846,6858,6858
2847,6859,6859
2848,6860,6860
2849,6862,6862
2850,6863,6863
2851,6864,6864
2852,6866,6866
2853,6867,6867
2854,6870,6870
2855,6871,6871
2856,6872,6872
2857,6873,6873
2858,6874,6874
2859,6875,6875
2860,6876,6876
2861,6877,6877
2862,6878,6878
2863,6879,6879
2864,6880,6880
2865,6881,6881
2866,6882,6882
2867,6883,6883
2868,6885,6885
2869,6886,6886
2870,6889,6889
2871,6891,6891
2872,6892,6892
2873,6893,6893
2874,6894,6894
2875,6895,6895
2876,6896,6896
2877,6902,6902
2878,6903,6903
2879,6904,6904
2880,6907,6907
2881,6909,6909
2882,6911,6911
2883,6913,6913
2884,6914,6914
2885,6915,6915
2886,6917,6917
2887,6919,6919
2888,6920,6920
2889,6921,6921
2890,6924,6924
2891,6926,6926
2892,6927,6927
2893,6928,6928
2894,6929,6929
2895,6930,6930
2896,6931,6931
2897,6932,6932
2898,6934,6934
2899,6936,6936
2900,6938,6938
2901,6940,6940
2902,6944,6944
2903,6946,6946
2904,7043,7043
2905,7046,7046
2906,7048,7048
2907,7050,7050
2908,7051,7051
2909,7053,7053
2910,7059,7059
2911,7060,7060
2912,7062,7062
2913,7063,7063
2914,7064,7064
2915,7065,7065
2916,7066,7066
2917,7067,7067
2918,7068,7068
2919,7069,7069
2920,7070,7070
2921,7072,7072
2922,7073,7073
2923,7076,7076
2924,7077,7077
2925,7078,7078
2926,7080,7080
2927,7081,7081
2928,7082,7082
2929,7083,7083
2930,7084,7084
2931,7088,7088
2932,7091,7091
2933,7092,7092
2934,7094,7094
2935,7095,7095
2936,7096,7096
2937,7098,7098
2938,7102,7102
2939,7103,7103
2940,7104,7104
2941,7105,7105
2942,7106,7106
2943,7107,7107
2944,7108,7108
2945,7109,7109
2946,7110,7110
2947,7111,7111
2948,7112,7112
2949,7113,7113
2950,7114,7114
2951,7116,7116
2952,7117,7117
2953,7118,7118
2954,7120,7120
2955,7121,7121
2956,7122,7122
2957,7124,7124
2958,7127,7127
2959,7131,7131
2960,7135,7135
2961,7136,7136
2962,7137,7137
2963,7138,7138
2964,7139,7139
2965,7140,7140
2966,7141,7141
2967,7144,7144
2968,7146,7146
2969,7154,7154
2970,7274,7274
2971,7275,7275
2972,7276,7276
2973,7277,7277
2974,7278,7278
2975,7279,7279
2976,7280,7280
2977,7281,7281
2978,7282,7282
2979,7283,7283
2980,7284,7284
2981,7285,7285
2982,7286,7286
2983,7288,7288
2984,7289,7289
2985,7290,7290
2986,7291,7291
2987,7292,7292
2988,7297,7297
2989,7299,7299
2990,7302,7302
2991,7303,7303
2992,7304,7304
2993,7305,7305
2994,7306,7306
2995,7308,7308
2996,7309,7309
2997,7313,7313
2998,7314,7314
2999,7315,7315
3000,7316,7316
3001,7317,7317
3002,7320,7320
3003,7321,7321
3004,7322,7322
3005,7323,7323
3006,7328,7328
3007,7329,7329
3008,7330,7330
3009,7331,7331
3010,7332,7332
3011,7333,7333
3012,7334,7334
3013,7340,7340
3014,7341,7341
3015,7345,7345
3016,7346,7346
3017,7347,7347
3018,7352,7352
3019,7353,7353
3020,7355,7355
3021,7357,7357
3022,7363,7363
3023,7364,7364
3024,7463,7463
3025,7464,7464
3026,7465,7465
3027,7467,7467
3028,7473,7473
3029,7474,7474
3030,7475,7475
3031,7478,7478
3032,7485,7485
3033,7487,7487
3034,7488,7488
3035,7490,7490
3036,7491,7491
3037,7492,7492
3038,7493,7493
3039,7494,7494
3040,7495,7495
3041,7497,7497
3042,7498,7498
3043,7499,7499
3044,7500,7500
3045,7501,7501
3046,7503,7503
3047,7504,7504
3048,7509,7509
3049,7510,7510
3050,7511,7511
3051,7512,7512
3052,7513,7513
3053,7514,7514
3054,7516,7516
3055,7517,7517
3056,7518,7518
3057,7519,7519
3058,7521,7521
3059,7522,7522
3060,7524,7524
3061,7525,7525
3062,7526,7526
3063,7527,7527
3064,7531,7531
3065,7532,7532
3066,7535,7535
3067,7536,7536
3068,7537,7537
3069,7538,7538
3070,7539,7539
3071,7540,7540
3072,7541,7541
3073,7544,7544
3074,7546,7546
3075,7547,7547
3076,7548,7548
3077,7551,7551
3078,7552,7552
3079,7553,7553
3080,7554,7554
3081,7555,7555
3082,7556,7556
3083,7557,7557
3084,7558,7558
3085,7559,7559
3086,7560,7560
3087,7561,7561
3088,7562,7562
3089,7650,7650
3090,7651,7651
3091,7652,7652
3092,7653,7653
3093,7654,7654
3094,7655,7655
3095,7656,7656
3096,7657,7657
3097,7658,7658
3098,7659,7659
3099,7660,7660
3100,7661,7661
3101,7662,7662
3102,7663,7663
3103,7672,7672
3104,7673,7673
3105,7674,7674
3106,7677,7677
3107,7678,7678
3108,7680,7680
3109,7681,7681
3110,7682,7682
3111,7683,7683
3112,7684,7684
3113,7686,7686
3114,7690,7690
3115,7691,7691
3116,7693,7693
3117,7694,7694
3118,7695,7695
3119,7696,7696
3120,7697,7697
3121,7698,7698
3122,7699,7699
3123,7700,7700
3124,7701,7701
3125,7702,7702
3126,7703,7703
3127,7710,7710
3128,7712,7712
3129,7713,7713
3130,7714,7714
3131,7715,7715
3132,7716,7716
3133,7719,7719
3134,7721,7721
3135,7723,7723
3136,7724,7724
3137,7725,7725
3138,7726,7726
3139,7727,7727
3140,7728,7728
3141,7729,7729
3142,7730,7730
3143,7731,7731
3144,7734,7734
3145,7736,7736
3146,7737,7737
3147,7738,7738
3148,7740,7740
3149,7741,7741
3150,7742,7742
3151,7744,7744
3152,7745,7745
3153,7746,7746
3154,7747,7747
3155,7749,7749
3156,7752,7752
3157,7851,7851
3158,7856,7856
3159,7857,7857
3160,7861,7861
3161,7862,7862
3162,7863,7863
3163,7864,7864
3164,7865,7865
3165,7866,7866
3166,7867,7867
3167,7868,7868
3168,7872,7872
3169,7873,7873
3170,7874,7874
3171,7875,7875
3172,7876,7876
3173,7877,7877
3174,7878,7878
3175,7879,7879
3176,7881,7881
3177,7882,7882
3178,7883,7883
3179,7884,7884
3180,7894,7894
3181,7895,7895
3182,7896,7896
3183,7898,7898
3184,7899,7899
3185,7900,7900
3186,7901,7901
3187,7902,7902
3188,7903,7903
3189,7904,7904
3190,7905,7905
3191,7906,7906
3192,7907,7907
3193,7908,7908
3194,7909,7909
3195,7910,7910
3196,7911,7911
3197,7912,7912
3198,7914,7914
3199,7915,7915
3200,7917,7917
3201,7918,7918
3202,7919,7919
3203,7920,7920
3204,7921,7921
3205,7922,7922
3206,7923,7923
3207,7926,7926
3208,7928,7928
3209,7929,7929
3210,8001,8001
3211,8002,8002
3212,8003,8003
3213,8004,8004
3214,8005,8005
3215,8006,8006
3216,8007,8007
3217,8008,8008
3218,8009,8009
3219,8016,8016
3220,8017,8017
3221,8019,8019
3222,8020,8020
3223,8021,8021
3224,8022,8022
3225,8024,8024
3226,8027,8027
3227,8028,8028
3228,8029,8029
3229,8030,8030
3230,8031,8031
3231,8032,8032
3232,8033,8033
3233,8034,8034
3234,8035,8035
3235,8039,8039
3236,8040,8040
3237,8043,8043
3238,8044,8044
3239,8045,8045
3240,8047,8047
3241,8048,8048
3242,8049,8049
3243,8052,8052
3244,8055,8055
3245,8056,8056
3246,8057,8057
3247,8059,8059
3248,8062,8062
3249,8068,8068
3250,8071,8071
3251,8073,8073
3252,8074,8074
3253,8076,8076
3254,8077,8077
3255,8078,8078
3256,8079,8079
3257,8080,8080
3258,8082,8082
3259,8083,8083
3260,8084,8084
3261,8085,8085
3262,8086,8086
3263,8087,8087
3264,8089,8089
3265,8090,8090
3266,8092,8092
3267,8093,8093
3268,8095,8095
3269,8096,8096
3270,8097,8097
3271,8099,8099
3272,8100,8100
3273,8104,8104
3274,8105,8105
3275,8194,8194
3276,8195,8195
3277,8196,8196
3278,8197,8197
3279,8198,8198
3280,8199,8199
3281,8202,8202
3282,8203,8203
3283,8204,8204
3284,8206,8206
3285,8207,8207
3286,8209,8209
3287,8210,8210
3288,8211,8211
3289,8212,8212
3290,8213,8213
3291,8214,8214
3292,8215,8215
3293,8216,8216
3294,8218,8218
3295,8219,8219
3296,8220,8220
3297,8221,8221
3298,8222,8222
3299,8223,8223
3300,8224,8224
3301,8225,8225
3302,8226,8226
3303,8227,8227
3304,8228,8228
3305,8229,8229
3306,8232,8232
3307,8233,8233
3308,8234,8234
3309,8235,8235
3310,8236,8236
3311,8237,8237
3312,8238,8238
3313,8248,8248
3314,8249,8249
3315,8250,8250
3316,8251,8251
3317,8252,8252
3318,8254,8254
3319,8256,8256
3320,8257,8257
3321,8258,8258
3322,8261,8261
3323,8262,8262
3324,8263,8263
3325,8265,8265
